www.genome.arizona.edu,1689
omics.hydra.mki.co.jp,1674
apollo.tgac.ac.uk,1668
115.156.239.3,1656
aztec:8080,1656
sgn.cornell.edu,1653
jbrowse.intranet.dow.com,1648
59.77.16.70,1644
hyun-imac.vbi.vt.edu,1616
peach.fafu.edu.cn,1616
dynamix.bzh,1591
weatherby.genetics.utah.edu,1590
staging.wormbase.org,1589
www.chogenome.org,1562
seadb.org,1554
gensas2.bioinfo.wsu.edu:8080,1518
araport-dev.jcvi.org,1510
plantsmallrnagenes.psu.edu,1503
jbrowse.plantdhs.org,1503
141.244.40.209:10005,1502
eqtl.tk,1493
eco-blast1:8080,1492
diamond.tuebingen.mpg.de,1483
192.168.1.35,1482
pathogenseq.lshtm.ac.uk,1469
192.168.56.102,1465
beta.phytozome.net,1461
109.105.115.37,1459
192.168.12.91,1438
algorithms.cnag.cat,1422
134.192.156.78:8080,1416
bioinfo.jit.edu.cn,1413
122.224.130.170:8008,1412
192.168.4.118,1404
lulab.life.tsinghua.edu.cn,1384
marinegenomics.oist.jp,1381
esharkgenome.imcb.a-star.edu.sg:8000,1378
solgenomics.wur.nl,1378
lis-dev.agron.iastate.edu,1371
10.1.40.249,1364
maize-dev.jcvi.org,1355
orca2.tamu.edu,1352
bioinformatics.unl.edu,1332
cgp-jbrowse-live.internal.sanger.ac.uk:8000,1331
dev.wormbase.org:9003,1331
agripestbase.org,1328
123.136.65.117,1324
90.0.0.213,1320
www.picb.ac.cn,1293
jbrowse.gcbi.com.cn,1282
148.247.230.43,1277
localhost:84,1260
192.168.240.33,1255
www.rgenome.net,1252
54.199.148.45,1233
192.168.80.127,1231
ec2-54-183-226-37.us-west-1.compute.amazonaws.com,1217
webapollo-dev.jcvi.org:8380,1214
genomearchitect.org,1210
genexpdb.ou.edu,1203
sysbio.sysu.edu.cn,1197
genomics.usal.es,1174
ziggy.dbi.udel.edu,1170
pichiagenome.boku.ac.at,1163
140.221.92.212,1148
cgrd.iwhgao.com,1147
mullet419server.tamu.edu,1125
garfield2.dobzhanskycenter.org,1125
gbrowse2014.biology.gatech.edu,1121
jbrowse.intermine.org,1119
109.105.115.17,1115
codon.genomics.purdue.edu,1108
bicresources.jcbose.ac.in,1102
10.35.229.180,1102
10.14.65.61,1100
150.254.121.200,1094
gmod-dev.nal.usda.gov,1089
apollo.acnfp.org,1073
goblin2.medisapiens.com,1071
cgm.sjtu.edu.cn,1068
peach.igh.cnrs.fr,1066
moffittdev2.pieriandx.com,1062
jbrowse.wormbase.org,1053
www.bioinfor.org,1050
sunflowergenome.org,1050
indigo-cultures.cbrc.kaust.edu.sa,1038
www.hardwoodgenomics.org,1030
jbrowse.dobzhanskycenter.org,1021
www.ebi.ac.uk,1016
localhost:8085,1013
kona.nhgri.nih.gov,1012
wolferine.ucd.ie,1010
beetlebase.org,1005
retrogenedb.amu.edu.pl,1003
scripts-dev.jcvi.org,984
geco.iplantc.org,982
lpgws505.nci.nih.gov:48080,973
10.200.150.118,971
www.rmbreeding.cn,962
141.244.40.218:10005,960
10.207.4.59,952
test.apps.lifetechnologies.com,951
www.genome.med.kyoto-u.ac.jp:44445,949
galaxy.memphis.edu,945
donald,939
jb.jhhlab.tw,936
jcvi.org,934
pg6-cosmic.sandbox.sanger.ac.uk,926
10.35.229.18,918
gensas.bioinfo.wsu.edu:8080,916
10.42.0.1,914
phytozome-dev.jgi.doe.gov,910
cluster.florimond-desprez.fr,909
beckett.iplantcollaborative.org:8080,908
202.116.74.52,907
v22.popgenie.org,904
marinegenome.kr,903
peanutbase.org,902
apollo.nematodegenomes.org,901
epigenomics.fleming.gr,897
www.solgenomics.net,891
10.90.75.245:8080,888
planmine-test.mpi-cbg.de:8088,888
192.168.10.200,882
www.bioinformatics.nl,880
spruce.plantphys.umu.se:8080,876
jjwanglab.org,874
petunia-webapollo.sgn.cornell.edu,867
genomedesigner.freelogy.org,865
seabassgb.sanbi.ac.za,864
sina.lbl.gov,863
knowpulse2.usask.ca,863
trialomics.com,862
gwas-browser.nygenome.org,860
160.10.11.131,855
shoofly.bdgp.berkeley.edu,854
172.32.66.195:8080,854
jbrowse-dev.jcvi.org,852
bf2i300.insa-lyon.fr,847
synbio.jgi-psf.org,844
192.168.1.126,836
dreampipe01.dreamgenics.local:81,834
128.192.99.48:8080,832
als2077a-unix1.science.oregonstate.edu,831
194.167.36.182,830
143.169.52.77,824
marxianus.labkm.net,819
cosmic.dev.sanger.ac.uk,815
archer.archerdx.com,806
dev.apps.lifetechnologies.com,803
192.168.1.137,803
binf1.memphis.edu,802
dev.rgd.mcw.edu,799
rmbreeding.net,796
asap.kws.de,793
10.235.225.248:8080,787
maize.jcvi.org,784
134.192.156.46,783
172.18.218.201,781
192.168.1.14,772
www.cazy.org,772
bcaballi-curation.igs.umaryland.edu,768
192.168.140.133,768
192.168.192.229:8080,767
sjcchadoweb01.driscolls.com,766
hymenopteragenome.org,765
www.wormbase.org,761
133.6.126.90,760
gb.csdb.cn,759
tomatolab.cshl.edu,756
www.maizeinflorescence.org,753
hank.bio.ed.ac.uk,739
130.34.188.77:8080,739
143.169.52.58,738
dev:8099,736
uk2as251,735
evolve.bio.titech.ac.jp,731
botryllus.stanford.edu,728
hidenaga2.nig.ac.jp,725
localhost:3080,724
sjcbioweb01.driscolls.com,720
172.26.27.13:8084,712
138.102.92.3,710
210.46.85.205:81,708
www.naked-mole-rat.org,708
localhost:9020,708
10.0.2.15,706
legumeinfo.org,701
204.14.157.21,699
gensas2.bioinfo.wsu.edu,699
202.97.205.69:84,699
pathkb.lanl.gov,695
192.168.14.34,690
jbrowse.igs.umaryland.edu,688
fcgr.memphis.edu,687
vollbrechtlab.org,685
130.56.248.230:8080,684
dash,684
192.168.80.21,683
localhost:8081,680
biocenter.sysu.edu.cn,677
203.239.28.85,676
lithium.kaust.edu.sa,675
dev.www.flyrnai.org,674
10.10.119.240,671
192.168.52.169,670
reilly.lt.local:8080,669
crisldev.niagads.org,668
dev.patricbrc.org,667
bugbite.ingm.ad,667
jurgen.local,666
cnidarians.bu.edu,665
192.168.6.12:81,665
192.168.72.64,665
ec2-54-193-74-199.us-west-1.compute.amazonaws.com,665
nioo0025.nioo.int,663
gen100.imb-jena.de,663
web3,659
128.192.99.28,658
ggg.psc.riken.jp,655
hiv-dev.lanl.gov:8081,653
cgc.kribb.re.kr,650
10.114.143.20,650
www.pristionchus.org,647
192.168.4.110,645
www.chenlianfu.com:8080,645
127.0.0.1:8080,643
172.16.1.36,642
webapollo-dev.jcvi.org:8280,637
birdtest.isisph.com,633
10.132.20.21,632
genedenovoweb.ticp.net:81,632
megraw.cgrb.oregonstate.edu,630
birdbeta.isisph.com,628
61.152.171.124:9090,628
wren.bcf.ku.edu,625
dev2.cassava-genome.cirad.fr,625
bio.jsm.co.jp,624
rice.medbiodata.com,623
beta.pseudomonas.com,618
trident.stjude.org,615
www.tongjidmb.com,615
sgn-test.sgn.cornell.edu,606
webapollo.bioinformatics.csiro.au:8080,600
acic2012.iplantcollaborative.org,596
i.animalgenome.org,595
203.239.28.24,594
petunia.sgn.cornell.edu:8080,594
vert.fri.uni-lj.si,593
p53.hydra.mki.co.jp,591
urgi161,585
localhost:81,584
bioweb1.es.dupont.com:1557,584
www4g.biotec.or.th,579
zed.tacc.utexas.edu,577
rcshige3.nig.ac.jp,574
140.113.111.166,574
dev.banana-genome.cirad.fr,570
stlubiodscprd01:1080,569
v0311.nbi.ac.uk:8080,569
gensas.bioinfo.wsu.edu,564
172.16.99.53,563
bovinegenome.org,561
ginsengdb.snu.ac.kr,551
cho-epigenome.boku.ac.at,550
192.168.1.101,548
www.heliagene.org,546
besc-portal.ornl.gov,546
192.168.5.57,546
bo.csam.montclair.edu,546
gpweb20.nersc.gov,542
banana,541
cysteine.dbi.udel.edu,540
gbrowse2015.biology.gatech.edu,540
172.29.4.215:8080,535
bang.enz.local,534
192.168.103.9,534
ms2.chem.yorku.ca,533
antgenomes.org,531
togogenome.org,531
180.149.49.37,530
eco-91l:8080,529
naked-mole-rat.org,529
10.30.231.82,528
cloud.life.tsinghua.edu.cn,528
tools.psc.riken.jp,525
server1.pgb.liv.ac.uk,520
103.18.1.187,518
192.168.7.11,518
jbrowse.ncgas.indiana.edu,513
dev.cottongen.org,512
www.duck8823.net,509
www.termitegenome.org:8080,508
150.164.24.16:8888,508
silkbase.ab.a.u-tokyo.ac.jp,501
spruce.plantphys.umu.se:8102,499
localhost:9000,494
heptamer.tamu.edu,494
caesar.dna.affrc.go.jp,494
jbrowse.gdcb.iastate.edu:8080,491
10.0.96.180,490
sysbio.informatics.iupui.edu,489
childslab.plantbiology.msu.edu,487
www.pseudomonas.com,487
192.168.225.100,485
192.168.8.246:7777,485
ubupilus.calsnet.cornell.edu,484
acnfp.org,484
i5k.nal.usda.gov,484
assembly.ab.wurnet.nl,483
localhost:9292,481
gbcs-dev.embl.de,479
10.88.36.208:8080,477
apollo.bioinfo.hr,477
erp.novelbio.com,474
mos.nzcorp.net,474
sugar.epfl.ch,473
10.88.34.68:4003,473
knowpulse.usask.ca,473
140.113.15.88,471
bobby.embl.de,467
genomes.missouri.edu,466
10.75.119.205,466
orygenesdb.cirad.fr,465
54.235.177.158,464
aiptasia.reefgenomics.org,464
bio-dev.local,464
202.97.205.69:82,462
10.88.37.0:8080,461
129.130.90.211,455
10.0.0.210,455
bivouac.rockefeller.edu,451
132.236.156.168,449
jbrowse.localhost,448
v11.popgenie.org,448
inb.bsc.es,448
chimayo:8010,446
172.16.4.29,444
localhost:8050,444
jbrowse.big.ac.cn,444
160.129.143.178:8080,444
rcshigen2.lab.nig.ac.jp,443
ox-dev.medisapiens.com,443
arabica.nhgri.nih.gov,442
rpcazy.afmb.univ-mrs.fr,442
tauber1.haifa.ac.il:3000,437
10.10.70.106,436
jbrowse.fungalgenomes.org,434
147.47.106.128,432
192.168.0.161,432
syntheticyeastresource.com,431
meta.uoregon.edu,428
10.88.36.143:8080,426
rbpome.ncrnalab.org,420
clex.medisapiens.com,419
sharchaea.life.illinois.edu,419
zdglab.iimcb.gov.pl,419
192.168.1.50,417
10.55.60.10,416
lncrna.smu.edu.cn,415
biobox:90,414
172.18.50.215,413
10.176.253.77,409
genomes.chemie.uni-greifswald.de:8080,408
jbrowse-devel.igs.umaryland.edu,407
george.missouri.edu,407
192.168.1.37,407
im-crop.snu.ac.kr,405
127.0.1.1,404
www.syntheticyeastresource.com,401
tetrahymena.jcvi.org,398
192.168.1.114,398
147.46.224.209:8080,397
informatics,397
epi-pc628.epi.bris.ac.uk,393
dev.cassava-genome.cirad.fr,389
moffittdev3.pieriandx.com,389
107.170.50.123,388
www.iomics.in,387
nb7-cosmic.sandbox.sanger.ac.uk,387
iodice.niagads.org,385
pipeline-dev.dnalc.org:8080,384
145.18.222.224,384
beta.bowhead-whale.org,383
ec2-54-212-83-22.us-west-2.compute.amazonaws.com,382
bioinfor.org,382
www.xenmine.org,382
gbrowse.bcid.ca,380
bioinfo.vanderbilt.edu,379
172.16.1.23,376
localhost:20005,376
www.rosaceae.org,375
ix.bi.up.ac.za:8080,374
210.46.85.180:8080,373
192.168.1.27,373
172.16.1.164,370
edgeset.lanl.gov,368
10.0.0.15,366
jbrowse.sviridis.org,364
jbrowse-hopbase.cgrb.oregonstate.edu,363
138.4.136.220,363
10.71.224.80:8080,361
jbrowse-test,360
192.168.1.148,360
134.192.156.42,360
webblast.ipk-gatersleben.de,358
192.168.25.16,356
ts41,355
clex.medisapiens.org,351
192.168.1.7,348
ec2-54-88-15-231.compute-1.amazonaws.com,348
pdev-bac.ncgr.org,348
csiro.webapollo.helicoverpa.org:8080,346
archer.preview.enzymatics.com,346
www.patric.local:3000,346
genomics.si.edu.s3-website-us-east-1.amazonaws.com,345
ec2-54-243-201-231.compute-1.amazonaws.com,344
zoopsych-57.umd.edu,344
furlonglab.embl.de,344
bioinformatics.sandia.gov,342
sswap.dendrome.ucdavis.edu,341
marmome-dev,340
web1.dev.cloudalign.accetia.com,339
amereslab.imba.oeaw.ac.at,339
141.244.140.101,338
210.46.85.207:8080,336
nicotiana.sgn.cornell.edu,335
134.99.200.47,334
10.0.0.253,334
webapollo.lepbase.org,334
129.100.19.239,333
nfmc.res.in,333
ai-jbrowsedev1.niaid.nih.gov,332
www.eqtl.tk,329
10.88.34.68:8080,328
spruce.plantphys.umu.se:8105,328
cosmic.staging.sanger.ac.uk,325
rnafeature.ncrnalab.org,323
hlbws.sgn.cornell.edu,322
138.37.58.52:8080,321
ngs.molgenrug.nl,320
tebichi.oist.jp,320
210.73.41.3,319
als2077-unix1.science.oregonstate.edu,318
ebitool01:8083,317
frigg.lbt.ibpc.fr:8080,317
192.168.8.183,316
amborella.uga.edu,315
10.102.20.171:8080,315
52.5.56.20,315
10.102.20.64:8080,313
s-az-archer,313
bioinf.mind.meiji.ac.jp,313
www.cbrc.kaust.edu.sa,312
133.11.2.41:8080,312
jbrowsephoenix.abudhabi.nyu.edu,312
test.patricbrc.org,311
bbeebe.tutegenomics.com,311
jbrowse.insilicogen.com,311
10.90.75.247:8080,311
lin111:8080,311
10.10.100.101,309
130.102.154.66,309
bioinfo.genetics.ac.cn,308
210.46.85.200,308
127.0.0.1:5000,307
p53,306
192.168.25.20,305
jbrowse111.tgac.ac.uk,304
test.apps.thermofisher.com,304
dnasubway.iplantcollaborative.org,302
arkham.exp.dc.uba.ar,302
csbl2.bmb.uga.edu,300
pipeline01.cbrc.kaust.edu.sa,297
112.78.11.121,297
spider.0t0.jp,296
gbrowse-test.sgn.cornell.edu,295
www.cottongen.org,295
kitbase.ucdavis.edu,295
epigenome.genetics.uga.edu,295
chogenome.org,294
160.36.207.15:8888,293
10.6.0.75:8008,293
172.16.0.171:8080,292
kilgore.missouri.edu,290
10.78.53.100,289
141.244.134.230,287
www.broadinstitute.org,286
10.88.206.59,286
draco,284
xapps.plantbreeding.nl,284
138.37.58.67,283
166.111.156.18,282
150.164.37.206:8888,282
www.sharezomics.com,281
tornado.bio1.rwth-aachen.de,280
137.189.133.223,280
assay.archerdx.com,280
10.20.0.42,278
210.51.17.102,278
140.113.15.78,277
dev.palm-genome.cirad.fr,277
157.92.24.249,277
wildsoydb.org,276
by-onco2.bayer-ag.com:3000,276
stage.cloudalign.accetia.com,276
localhost:88,276
192.168.0.188:8080,275
bionoob.com,275
epigen-zhong.discovery.wisc.edu,275
genebrowser.lifemodules.org,275
192.168.192.228:8080,274
10.10.107.165,273
192.168.101.82,273
microbial.biomax.de:8045,273
bdg.hfut.edu.cn,273
modem.hzau.edu.cn,273
jbrowse.labs.intermine.org,272
147.100.164.47,272
bioinfolab.miamioh.edu,271
beta.burkholderia.com,269
192.168.1.237,268
127.0.0.2,267
ai-geneviewdev1.niaid.nih.gov,267
140.123.104.107,266
140.109.28.111:61211,266
omics.genomereport.co.kr,265
lis-stage.agron.iastate.edu,263
assest.maze.co.jp,263
mmb.pcb.ub.es,262
ec2-52-7-215-89.compute-1.amazonaws.com,262
140.113.239.172,260
182.162.88.31,260
scprobe.info,260
th89-128.cropsci.uiuc.edu,260
mmb.irbbarcelona.org,260
faraday.pcbi.upenn.edu,259
jbrowse-dev.yeastgenome.org,257
jbrowse.wadsworth.org,257
10.75.119.196,257
dev.palm-comparomics.southgreen.fr,256
smegmatis.wadsworth.org,255
141.244.140.174,254
hydra.labkm.net,253
webapollo-rres:8080,253
bugs.sgul.ac.uk,252
tomato-webapollo.sgn.cornell.edu,252
10.34.229.84,252
webdev.dnastack.com,251
210.73.40.116,250
sohi.ecology.kyoto-u.ac.jp,249
dictybase.org,249
61.50.130.100:17436,248
srv00.ibbe.cnr.it,246
results.biomol-ngs.com,245
nicotiana-webapollo.sgn.cornell.edu,244
10.0.1.50,243
ukapdlnx005.ukapd.astrazeneca.net,242
boris.dobzhanskycenter.org,241
www.plabipd.de,241
cptac.esacinc.com,241
cgrd.tgir.org,240
solgenomics.org,239
cicarvardb.icrisat.org,238
symcent.nibb.ac.jp:8080,238
10.128.48.24:8080,238
fishwiki.igib.res.in,237
seven:8080,237
compute2.bioinfo.wsu.edu,236
163.9.71.34,236
localhost:8001,235
apollo.nal.usda.gov:8080,235
172.21.7.71,235
meta.bio.titech.ac.jp,235
workspace.stage.biodt.org,235
genomebrowser.toulouse.inra.fr:9090,234
thehulk.sysbiol.cam.ac.uk:8080,234
mmo.sb-roscoff.fr,233
microbial.biomax.de:8820,233
10.211.55.6:8080,233
chemosensory.helicoverpa.org:8080,232
devvirt89,232
140.221.84.154,231
10.162.228.5,229
192.168.123.64,229
bioinfo.tsinghua.edu.cn,228
verdant.iplantcollaborative.org,228
genome.med.kyoto-u.ac.jp,227
192.168.0.100,227
ic4r.org,227
amphimedon.qcloud.qcif.edu.au,226
10.34.229.198,225
bioinfo-prod.mpl.ird.fr,225
120.25.220.32:7777,225
172.16.5.95,224
140.113.15.124,223
elegans.local,223
bcrf-chlorella.unl.edu,222
10.207.4.76,222
genotoul.toulouse.inra.fr,221
www.geneforhealth.cn,221
172.16.5.46,221
palm-genome.cirad.fr,221
dev.dhcp.bhsai.net:8023,221
hazelnut.mocklerlab.org,220
hpc.cip.cgiar.org,219
140.113.239.242,219
www.jbrowse.br,218
bioinfo.bti.cornell.edu,218
scicomp-pc-1-1,217
seqad11.sequenom.com,217
bf2i300.insa-lyon.fr:8080,217
node3.1425mad.mssm.edu,216
pseudo.brinkman.mbb.sfu.ca,216
192.168.121.127,216
rio,215
192.168.100.62,215
192.168.3.181,214
128.118.237.238:8080,214
gd.bgitechsolutions.cn,212
132.187.22.105,212
binfcalc2.bio.uni-potsdam.de:9988,212
demo3dev.pieriandx.com,212
zarek.ddpsc.org,211
172.20.20.107,211
192.168.100.16,211
jbrowse.cbil.upenn.edu,211
pfizerdev.bxgenomics.com,211
archeranalysis-prod,211
mtb.wadsworth.org,210
122.228.158.106,210
localhost:4567,209
databases.scilifelab.se,209
lipm-fatal.toulouse.inra.fr,209
172.21.2.205:15014,209
192.168.77.107,209
10.10.20.39,209
128.206.8.219,209
apollo.koalagenome.org,209
www.genomevolution.org,208
172.31.7.16,208
moonrise.zoology.ubc.ca,206
sofiarobb.ngsbio.us,206
160.36.205.61:8080,206
172.16.5.62,205
155.250.150.250,205
browse2.big.ac.cn,205
efishgenomics.zoology.msu.edu,204
hardwoodgenomics.org,204
133.6.126.87,204
webapollo-dev:8080,204
moldylunchbox.uchicago.edu,204
dgr.dasmaninstitute.org,203
172.20.9.123,203
db.edbc.org,203
mmodev2:8080,203
orygenesdb-trav.cirad.fr,202
10.230.9.182,202
192.168.137.127,202
peanutbase-stage.agron.iastate.edu,202
gmod.nal.usda.gov,201
10.114.143.21,201
nabms00,200
10.75.107.254,200
pft1002.dna.affrc.go.jp,200
coreyeb-ubu.dhcp.gene.com,199
10.10.100.30,199
ftp.solgenomics.net,199
10.3.2.36,198
10.88.36.43:4003,198
sofiarobb.ngsbio.us:8080,198
bioinfo.life.hust.edu.cn,198
gendev.lan:10180,197
138.23.56.103,197
10.0.0.193:8080,197
genomequery.ucsd.edu:81,196
biotech:8080,196
cloudxdna.com,196
dev.rosaceae.org,195
results.genoma4u.com,195
192.168.20.39,195
172.16.1.37,195
scps-web1,194
webapollo-dev.vectorbase.org:8080,194
functionaldb.genome.ulaval.ca,194
scicomp-pc-1-1:8088,194
hanwoodb.insilicogen.com,192
160.10.11.194,192
10.4.4.76,192
www.solgenomics.org,191
scratch2:8080,190
petunia.sgn.cornell.edu,190
147.99.102.215,190
ht03.pf.chiba-u.jp,190
localhost:9898,190
hugin,189
192.168.1.104,188
155.41.205.33,188
fatnode,187
localhost:10101,185
77.235.253.122:8084,185
kyle.hmgc.mcw.edu,185
lifs001.ust.hk,185
thines-lab.senckenberg.de,185
cgr.liv.ac.uk,183
coruscant.itmat.upenn.edu,183
adenine.bradley.edu,183
markerbase.labkm.net,182
115.146.85.47:8080,181
blast.ibers.aber.ac.uk,181
pembertonlab.med.umanitoba.ca,180
stripedbass.animalgenome.org,180
www.medswine.net,179
www.myjbrowse.com,179
biointegra.jp,177
pennycress.umn.edu,177
catm.nibb.ac.jp,177
10.0.1.36:8080,176
xenbase-bio1.ucalgary.ca:8080,176
genomebrowser.picme.at,176
wvichadotest.driscolls.com,175
cbsuss05.tc.cornell.edu,175
ecse001001bd.epam.com:81,175
www.ashgenome.org,174
irhs-001,174
localhost:5000,173
haroun.iplantc.org,173
10.20.2.26,173
bioinfosecond.vet.unimelb.edu.au,173
webapollo-pre.vectorbase.org,173
52.89.26.77,173
10.4.4.74,173
webapollo.insectacentral.org:8080,172
158.108.145.124,172
10.74.106.1,172
192.168.50.147,172
biit.cs.ut.ee,171
genome.crg.es,171
52.7.73.148,171
seabassgb-dev.sanbi.ac.za,170
172.17.115.207:8000,169
192.168.10.20,169
archer.preview.archerdx.com,169
lexicondev.phibred.com:8083,169
rd-jbrowseqa.app.pmi,169
0.0.0.0:3000,168
opendata.ifr.ac.uk,168
chlamy.abudhabi.nyu.edu,168
bhgbrpub02,167
vbioinfoval,167
v11.popgenie.org:8080,166
10.22.55.161,166
192.168.1.188,166
54.247.73.141,165
129.100.19.193,165
jbrowse.bioinf.be,165
gmod.sapphirefuel.com,164
nlfij-s2617,163
10.0.1.39,163
galaxy.montp.inserm.fr,163
129.206.53.229,163
b-52.biol.us.edu.pl,162
88.201.218.215,162
137.189.43.36,162
172.16.44.40,161
aplysiagenetools.org,160
192.168.1.147,160
ldg-omega.jax.org,160
antqueen.dyndns.org,160
neo.snubi.org:9595,160
192.168.1.178:8008,160
bioext02.eva.mpg.de,160
192.168.12.61,159
10.3.1.222,159
browser.porteco.org,158
192.168.1.168,158
10.0.4.69,158
ramularia.org,158
acedb:8080,157
10.37.10.58,156
192.168.25.105,156
10.114.138.223,155
w1.wasmuthlab.org:8080,154
cgp-gbrowse-test.internal.sanger.ac.uk:8081,154
kkumar:8080,154
192.168.5.102:81,153
cqnjtech.gicp.net,152
www.seadb.org,152
jbrowse.sivro.net,152
cas-biodb.cas.unt.edu,152
jbrowse.molgenrug.nl,152
vert.biolab.si,151
geefu.oadb.tsl.ac.uk:8080,151
banana-genome-trav.cirad.fr,151
incogdb.insilicogen.com,151
10.11.210.108:8085,151
phytozome-olddev.jgi.doe.gov,151
gene.clinic,151
yakuba.uchicago.edu,150
ec2-54-252-64-68.ap-southeast-2.compute.amazonaws.com,150
aegilops.wheat.ucdavis.edu,149
10.235.225.138,149
dev.xenmine.org,149
informatics.medimmune.com,148
192.168.3.6,148
nfingb.fli-leibniz.de,148
cloud-51-103.hpc.okstate.edu,148
workspace.biodt.org,147
solgenomics.com,147
nutcase.biosci.ki.se,147
157.92.24.241,145
192.168.191.123,145
genome.biowiki.org,144
