solgenomics.net,192.146.134.129,587
,147.251.32.110,586
efam.nzcorp.net,94.101.220.16,584
localhost,194.171.7.39,584
172.28.1.172:1339,60.51.104.34,584
webapollo2.vectorbase.org,70.179.168.81,582
,131.217.90.48,580
,219.243.215.194,579
planmine.mpi-cbg.de:8088,129.67.25.188,577
marinegenomics.oist.jp,130.34.26.253,576
www.genome.med.kyoto-u.ac.jp,61.113.235.105,576
,111.203.22.24,574
localhost:8080,50.196.1.246,574
,65.254.111.248,573
glassdev.phibred.com:8081,170.54.118.140,570
,125.88.24.54,570
,75.80.56.22,570
,202.98.152.251,570
visual.ic4r.org,124.16.129.9,567
solgenomics.net,210.47.175.251,566
,195.221.174.35,565
,114.255.28.23,564
solgenomics.net,61.117.144.227,563
,218.2.227.148,562
crispr.technology,162.129.251.102,562
,183.64.203.242,558
snp-seek.irri.org,202.123.56.189,558
,202.41.10.3,555
,203.185.134.228,555
jbrowse.southgreen.fr,91.203.34.14,554
irhs-001,147.99.112.110,554
10.88.33.44:8443,115.114.191.92,554
10.46.33.101:8443,115.114.191.92,553
192.168.0.67:8085,115.145.138.237,552
,193.51.157.40,551
,132.169.36.136,550
10.0.12.60,67.51.48.10,550
aquarius.mskcc.org,140.163.254.156,549
mmodev.sb-roscoff.fr,193.52.39.1,548
,128.192.8.239,548
,201.233.43.131,543
jbrowsevar.renlab.org,120.236.174.136,542
,68.187.92.131,541
133.48.58.6:8080,133.48.58.9,541
,220.249.99.145,540
solgenomics.net,210.75.224.172,540
,181.170.60.123,539
genomes.stowers.org:8080,40.141.174.100,539
www.picb.ac.cn,202.127.20.33,537
133.26.84.84,133.26.84.63,537
mmb.irbbarcelona.org,161.116.222.115,537
visual.ic4r.org,124.16.129.8,535
medicago.jcvi.org,72.19.101.231,535
jbrowse.insilicogen.com,210.108.251.60,532
,146.151.118.120,531
phytozome.jgi.doe.gov,193.52.40.12,531
ijgvd.megabank.tohoku.ac.jp,130.34.173.69,529
192.168.1.80,81.129.193.20,529
hanamdg.sial.com:8080,63.99.16.220,529
ann-nblrrome.tuebingen.mpg.de,90.163.97.20,529
,66.249.64.204,528
adenine.bradley.edu,159.226.163.33,528
,133.48.57.199,527
,218.2.227.151,527
,14.139.69.137,526
bacster.phibred.com,170.54.118.140,526
solgenomics.net,182.19.78.133,524
,202.28.179.5,523
localhost:8081,58.246.118.140,523
,65.254.111.231,522
pm.sysu.edu.cn,14.23.107.212,520
solgenomics.net,186.136.181.222,520
,14.139.88.106,518
solgenomics.net,124.89.80.25,518
dash,66.214.192.51,518
,150.59.122.238,517
glass.phibred.com:8081,170.54.58.5,517
,204.152.105.1,516
,192.188.74.10,515
coffee-webapollo.sgn.cornell.edu,74.79.152.238,515
solgenomics.net,128.139.16.184,514
pathos:8080,137.224.252.12,513
,158.42.125.136,,513
,58.26.127.144,511
,129.206.46.155,510
localhost:8080,81.99.235.233,510
localhost,128.252.76.65,509
cgm.sjtu.edu.cn,202.120.45.18,508
dev2.apps.thermofisher.com,219.65.96.132,508
nicotiana-webapollo.sgn.cornell.edu,128.163.8.101,504
simrbase.sgc.loc,40.141.174.100,503
,98.235.92.173,503
,130.104.29.229,501
www.rgenome.net,111.203.22.18,500
localhost:8080,113.138.251.169,497
adenine.bradley.edu,193.170.94.24,497
mines.legumeinfo.org,69.71.169.129,496
solgenomics.net,158.109.124.5,495
localhost:8080,193.62.202.147,494
als2077-unix1.science.oregonstate.edu,24.20.16.51,492
localhost,50.156.6.186,491
lncrna.big.ac.cn,124.16.129.7,491
,130.199.3.165,489
jbrowse.jhhlab.tw,140.109.32.9,488
,217.217.52.241,488
192.168.50.14:1338,203.106.158.249,487
gmod2.sb-roscoff.fr,193.52.39.1,486
124.17.27.143,111.203.22.31,486
solgenomics.net,150.214.223.40,483
whiteflygenomics.org,111.203.22.23,478
bipaa.genouest.org,134.157.138.96,478
,134.121.89.53,477
u031331.science.uva.nl,146.50.52.18,476
solgenomics.net,89.47.75.114,476
solgenomics.net,111.203.22.22,475
192.168.25.105,159.226.163.33,473
,200.134.18.34,473
aquarius.mskcc.org,140.163.254.149,471
,162.238.124.227,470
solgenomics.net,111.203.22.23,470
172.20.174.113,132.183.13.9,469
,65.254.111.227,467
172.24.4.35,193.50.68.50,467
solgenomics.net,133.6.16.187,467
,160.29.39.20,466
bipaa.genouest.org,193.52.208.233,465
mmodev2:8085,193.52.39.1,465
10.199.99.101,50.205.79.186,464
,66.249.64.209,464
216.47.151.240:8080,143.54.184.220,464
phytozome.jgi.doe.gov,61.154.0.184,464
planmine.mpi-cbg.de:8088,150.12.80.12,463
210.46.85.174:8011,61.180.241.11,461
biocomplx.phibred.com,170.54.118.140,461
,183.64.203.198,460
,210.47.175.249,460
simrbase.sgc.loc,40.141.174.101,460
www.heliagene.org,213.56.74.91,460
,158.109.215.68,460
analysis.archerdx.com,50.224.128.202,460
,210.72.88.187,459
solgenomics.net,222.113.42.10,459
phytozome.jgi.doe.gov,120.137.145.30,457
rio.nzcorp.net,94.101.220.16,456
solgenomics.net,124.16.152.197,456
,143.54.23.14,456
,128.169.2.197,455
,131.111.185.40,455
cap.ensemblgenomes.org,137.224.252.12,455
,170.54.118.141,454
localhost,84.88.66.194,453
grch37-cancer.sanger.ac.uk,129.81.221.218,453
10.88.34.68:8443,115.114.191.92,449
,210.75.224.24,447
10.42.0.5:8080,194.151.197.36,445
,193.136.177.1,444
142.3.188.121,142.3.76.139,444
genomevolution.org,24.7.112.252,443
dna-marker.biocenter.helsinki.fi,128.214.52.233,443
www.flyrnai.org,118.193.5.16,442
www.lmb.cnptia.embrapa.br,200.19.231.181,442
jbrowsedev.com:1337,24.4.193.190,442
172.28.1.200:1337,210.187.242.74,441
,220.249.99.150,440
,143.225.130.108,439
solgenomics.net,81.34.79.91,439
cr28603.uzbrussel.be,144.248.22.211,439
,192.168.20.156,,438
solgenomics.net,132.236.81.253,438
,124.127.179.2,437
solgenomics.net,219.243.215.212,437
,186.10.16.180,437
lotus.au.dk,130.225.184.6,436
,129.120.246.13,436
192.168.20.200,113.57.171.114,436
rgd.mcw.edu,141.106.71.126,435
,137.82.81.137,435
cancer.sanger.ac.uk,14.139.186.164,434
,150.214.118.104,432
csbl.bmb.uga.edu,14.139.128.17,431
192.168.138.64,14.139.87.50,430
140.120.203.44,125.88.24.9,430
localhost:8301,101.110.51.1,429
ccbb.jnu.ac.in,202.41.10.3,429
target.sbg.qb.fcen.uba.ar,157.92.27.254, ,429
,148.204.136.1,428
solgenomics.net,113.200.245.47,428
phytozome-dev.jgi.doe.gov,128.3.91.46,427
,129.137.215.236,426
prime-seq.ohsu.edu,137.53.241.26,426
,24.207.219.165,424
mmb.irbbarcelona.org,84.88.50.201,423
rgd.mcw.edu,150.231.246.1,423
,168.96.15.8,422
,1.202.186.1,421
solgenomics.net,14.139.227.82,421
ava4.usav1svgend02.ambrygenetics.local,64.58.145.95,421
,179.4.153.144,420
,195.37.46.252,419
apollo.tgac.ac.uk,149.155.219.15,419
137.189.43.231,137.189.43.148,417
assay.archerdx.com,50.205.79.186,415
gryc.inra.fr,138.102.57.191,,415
www.yeastgenome.org,152.3.43.156,412
,193.166.207.137,412
,218.2.227.152,411
solgenomics.net,129.79.233.240,411
localhost,35.13.8.132,411
,218.205.222.73,410
marchantia.info,131.173.27.152,409
solgenomics.net,210.144.23.225,409
,93.63.35.1,408
,210.72.88.36,408
,150.254.17.206,408
,128.118.84.54,408
,160.12.132.7,408
symmacmini.local:8080,133.48.58.114,408
,129.194.58.247,,407
10.42.0.1:8050,194.151.197.36,407
,193.55.227.254,407
,160.252.40.41,407
,65.254.111.224,406
phytozome.jgi.doe.gov,134.176.242.12,406
,66.249.64.214,405
,210.74.131.202,405
solgenomics.net,130.34.33.82,405
,1.202.186.9,405
cancer.sanger.ac.uk,174.25.199.239,404
115.145.138.239:8085,125.176.131.77,404
rgd.mcw.edu,155.247.129.74,404
crispr.technology,162.129.251.72,403
,200.54.96.2,403
localhost,198.140.178.250,403
,128.252.174.220,403
,114.251.216.186,402
,113.200.245.42,402
,220.249.99.184,402
imethyl.iwate-megabank.org,202.244.195.182,402
,220.249.99.131,401
www.echinobase.org,152.3.43.178,401
,143.107.216.228,401
,73.6.107.195,401
kyle.rgd.mcw.edu,141.106.71.121,400
10.0.0.253,138.102.77.165,,399
dh135,130.189.10.65,399
cancer.sanger.ac.uk,72.34.128.250,398
,129.186.251.60,398
,219.243.215.212,398
,130.126.91.252,398
141.244.40.114,141.244.130.195,398
,203.131.214.30,398
,141.161.13.236,397
gryc.inra.fr,138.102.92.154,,397
,35.8.197.235,396
adenine.bradley.edu,159.226.163.44,396
,130.102.82.78,395
phytozome.jgi.doe.gov,199.253.0.131,395
,131.111.30.34,394
,192.249.3.201,393
172.28.1.177:1339,60.50.26.25,393
,221.232.142.50,392
192.168.56.10:7082,129.79.225.201,391
,220.249.99.159,390
,192.240.44.30,389
binkley.candidagenome.org,171.65.79.184,389
rna.sysu.edu.cn,120.236.174.183,389
,152.3.43.178,388
,111.195.20.23,388
,158.42.125.153,387
bbric-pipelines.toulouse.inra.fr,138.102.89.178,387
,24.162.242.175,,387
ceres.snu.ac.kr:9993,211.106.187.102,387
,111.203.22.21,386
,92.64.95.42,386
,134.160.83.77,385
mmodev2:8080,193.52.39.1,385
,212.64.228.100,384
,132.187.107.8,383
,124.16.152.50,383
,220.249.99.188,383
,10.50.107.182, ,383
sysbio.sysu.edu.cn,139.137.128.61,383
www.echinobase.org,131.215.15.156,383
archer,67.216.174.133,381
,143.234.100.95,381
,211.137.13.101,380
popfly.uab.cat,158.109.215.18,379
dubcovskylab.ucdavis.edu,123.135.121.240,378
,202.127.20.46,378
jbrowse,196.3.50.251,378
,137.224.252.12,377
,14.139.45.241,377
,120.35.11.184,377
,143.107.244.90,376
,14.139.227.82,376
,85.242.47.155,376
bbric-pipelines.toulouse.inra.fr,147.99.102.215,376
bioinf.gen.tcd.ie,132.187.174.129,376
54.213.138.252,50.205.79.186,375
,127.0.0.1, 167.,375
,74.101.240.57,375
bipaa.genouest.org,162.38.175.226,374
genomes.missouri.edu:8080,128.206.129.129,374
,116.226.146.27,374
dev.jbrowse.southgreen.fr,195.221.174.157,374
sysbio.sysu.edu.cn,139.137.128.60,373
,163.1.36.95,372
,120.35.11.188,372
10.42.0.5:8080,195.35.153.38,372
,134.129.119.162,372
,203.252.167.30,371
rgd.mcw.edu,193.174.111.250,371
plmine.mpi-cbg.de:8088,146.52.36.16,371
medicago.jcvi.org,50.206.35.98,370
141.244.40.114,141.244.131.69,370
test-bioinfo,194.199.242.76,370
216.47.151.240:8080,143.54.184.195,370
www.liub.cn,202.112.87.153,369
,160.114.62.57,369
,144.41.141.138,369
,219.142.90.210,369
172.28.1.169:1339,60.50.26.25,369
analysis.archerdx.com,107.217.9.220,368
172.20.174.113,132.183.13.29,368
,65.254.111.238,367
,192.231.86.238,367
planmine.mpi-cbg.de:8088,150.254.157.88,366
test.sb-roscoff.fr,193.52.39.1,366
,198.137.20.228,365
,188.93.109.201,365
localhost,14.140.99.156,365
140.110.17.14,140.110.17.42,364
oryzasnp.org,202.123.56.124,363
epigen-zhong.discovery.wisc.edu,128.104.153.143,363
,130.126.51.219,363
localhost:8301,60.10.194.21,363
,194.94.18.144,363
solgenomics.net,59.77.43.4,363
localhost:8001,85.59.31.13,363
,200.19.186.24,362
,160.12.132.8,362
marchantia.info,163.221.244.38,362
localhost:8301,46.226.218.20,361
,134.110.104.56,361
,216.186.5.186,360
,128.233.8.241,360
adenine.bradley.edu,66.64.93.9,360
,132.236.81.253,359
,93.24.196.169,359
bioinformatics.caf.ac.cn,202.134.98.225,359
,192.168.176.150,358
jbrowse.intranet.dow.com,216.99.65.78,358
,152.15.112.70,358
,133.11.42.50,358
,209.239.128.14,358
solgenomics.net,113.200.191.236,358
,147.99.102.224,,357
localhost:8085,115.114.191.92,357
,190.110.102.185,357
192.168.0.67:8085,115.145.203.19,357
,210.75.224.172,356
vbioimage-jbrowse.ibmp.unistra.fr,130.79.19.9,356
192.168.103.9,194.165.226.26,354
,220.249.99.163,354
www.solgenomics.net,183.157.160.39,354
,10.1.218.7, 157,354
wikigenomes.org,137.131.57.86,354
adenine.bradley.edu,98.215.111.179,353
archer4011ipu.chop.edu,159.14.241.235,353
cancer.sanger.ac.uk,129.81.221.218,353
,146.189.247.143,353
,128.118.235.140,352
,70.179.166.254,352
solgenomics.net,128.84.15.18,352
www.immunobase.org,145.88.209.33,352
cancer.sanger.ac.uk,140.163.254.158,351
192.168.1.101,140.120.203.103,351
,210.212.240.147,351
solgenomics.net,161.111.233.3,351
,133.6.22.176,350
localhost,158.109.215.68,350
genexpdb.okstate.edu,99.172.167.153,350
birdbeta.isisph.com,184.182.190.212,349
rgd.mcw.edu,141.106.61.159,349
localhost:8301,14.140.99.156,349
grch37-cancer.sanger.ac.uk,129.81.14.169,349
,65.254.111.100,348
dev.dhcp.bhsai.net:8023,4.15.175.190,348
,169.237.198.139,348
,220.249.99.177,348
solgenomics.wur.nl,218.17.207.76,348
adenine.bradley.edu,141.214.17.234,348
servbio.hpc.ncsu.edu:81,76.182.114.144,346
,193.144.127.12,346
genomics.usal.es,79.109.40.149,346
,93.33.161.106,346
sweetpotato.plantbiology.msu.edu,159.35.0.23,346
,14.139.121.100,345
proteinmodelling-server.swan.ac.uk,62.255.245.226,344
,129.93.4.34,344
gryc.inra.fr,138.102.57.189,,344
solgenomics.net,14.139.63.162,343
,141.5.20.126,342
solgenomics.net,173.81.130.125,342
,128.233.8.6,342
jbrowse.roche.com:8080,196.3.50.248,342
localhost:8081,157.92.24.222, ,341
bioinfor.org,120.35.11.188,341
solgenomics.net,210.77.82.33,341
,159.226.163.37,340
,184.166.87.247,340
172.20.174.113,132.183.13.8,339
triticeaetoolbox.org,128.84.15.71,339
cancer.sanger.ac.uk,193.62.218.79,339
,14.139.191.2,339
,192.231.86.237,339
maizegametophyte.org,69.71.169.129,338
localhost,192.124.26.250,338
aura.science.unitn.it,156.40.216.1,338
solgenomics.net,134.219.227.30,338
,220.249.99.139,337
,219.126.5.146,337
marchantia.info,163.51.138.80, ,337
solgenomics.net,200.3.122.146,337
rgd.mcw.edu,84.82.209.61,337
,146.164.75.109,336
192.168.56.101,62.255.245.226,336
ced.medisapiens.com,185.11.211.211,336
nfingb.leibniz-fli.de,134.107.225.220,335
,195.77.16.2,335
lotus.au.dk,193.170.94.190,335
,71.51.5.136,335
icebox.lbl.gov,98.232.231.240,335
gryc.inra.fr,195.220.68.236,333
tesla.pcbi.upenn.edu,165.123.11.227,333
10.253.21.69,67.216.174.133,333
aestivum.accwi.org.au:8080,101.181.3.163,333
jbrowse.intermine.org,159.178.45.237,333
localhost:5800,69.71.169.129,332
,134.147.142.189,331
www.echinobase.org,149.155.220.142,331
hanusch-staging.platomics.com:10005,62.218.164.126,331
,114.251.216.80,330
ann-nblrrome.tuebingen.mpg.de,85.54.31.79,330
rgd.mcw.edu,141.106.71.195,329
solgenomics.net,218.70.255.211,329
,66.249.64.175,328
,107.213.215.50,328
cazy208.afmb.local,139.124.83.140,327
10.71.115.70,183.157.160.63,327
,134.160.83.217,326
137.205.68.42,137.205.121.246,326
,72.186.83.189,326
,193.50.0.200,326
cancer.sanger.ac.uk,193.63.217.2,326
,220.249.99.160,326
localhost:8080,69.29.92.62,326
bmi.xmu.edu.cn,112.109.150.44,326
solgenomics.net,132.76.50.5,326
tgenomebrowser,63.237.233.8,325
solgenomics.net,150.26.23.34,325
bang.enz.local,50.224.128.202,325
solgenomics.net,169.237.198.130,324
,220.249.99.130,323
bio-dev-jbrowse-01.dev.rd.rijkzwaan.net,159.100.83.4,323
,210.236.106.122,322
apollo.tgac.ac.uk,149.155.221.169,322
,220.249.99.162,322
,202.118.160.180,322
localhost,14.139.252.115,322
solgenomics.net,130.34.179.108,322
,220.249.99.161,321
,134.121.88.91,321
